0,1,2,3,4,5
"channel-id=""pluto-5defde6d6c07b50009cf0757""","tvg-id=""mx5defde6d6c07b50009cf0757""","tvg-logo=""https://images.pluto.tv/channels/5defde6d6c07b50009cf0757/colorlogopng.png""","group-title=""01_películas""",pluto tv  nuestro cine_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5defde6d6c07b50009cf0757/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5defde6d6c07b50009cf0757""","tvg-id=""mx5defde6d6c07b50009cf0757""","tvg-logo=""https://images.pluto.tv/channels/5defde6d6c07b50009cf0757/colorlogopng.png""","group-title=""01_películas""",pluto tv  nuestro cine_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5defde6d6c07b50009cf0757/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-6086d3f420fc8500075f8dbf""","tvg-id=""es6086d3f420fc8500075f8dbf""","tvg-logo=""https://images.pluto.tv/channels/6086d3f420fc8500075f8dbf/colorlogopng.png""","group-title=""01_películas""",runtime_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/6086d3f420fc8500075f8dbf/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-6086d3f420fc8500075f8dbf""","tvg-id=""es6086d3f420fc8500075f8dbf""","tvg-logo=""https://images.pluto.tv/channels/6086d3f420fc8500075f8dbf/colorlogopng.png""","group-title=""01_películas""",runtime_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/6086d3f420fc8500075f8dbf/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""topcine""","tvg-id=""topcine""","tvg-logo=""""","group-title=""01_películas""",topcine,https://olympusamagi.pc.cdn.bitgravity.com/topcine-roku/master.m3u8
"channel-id=""topcine""","tvg-id=""topcine""","tvg-logo=""""","group-title=""01_películas""",topcine,https://olympusamagi.pc.cdn.bitgravity.com/topcine-roku/master.m3u8
"channel-id=""c5n""","tvg-id=""c5n""","tvg-logo=""https://n9.cl/lqbhd""","group-title=""03_argentina""",c5n,https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=jn0tnhxhlia
"channel-id=""c5n""","tvg-id=""c5n""","tvg-logo=""https://n9.cl/lqbhd""","group-title=""03_argentina""",c5n,https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=jn0tnhxhlia
"channel-id=""el12tv""","tvg-id=""el12tv""","tvg-logo=""https://yt3.ggpht.com/ytc/akedolsufi-aazn3zasfws79wwjeagmd7a4pok52qdcz3g=s88-c-k-c0x00ffffff-no-rj""","group-title=""03_argentina""",el12tv,https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=gbbmbqilzxu
"channel-id=""el12tv""","tvg-id=""el12tv""","tvg-logo=""https://yt3.ggpht.com/ytc/akedolsufi-aazn3zasfws79wwjeagmd7a4pok52qdcz3g=s88-c-k-c0x00ffffff-no-rj""","group-title=""03_argentina""",el12tv,https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=gbbmbqilzxu
"channel-id=""el12tv""","tvg-id=""el12tv""","tvg-logo=""https://yt3.ggpht.com/ytc/akedolsufi-aazn3zasfws79wwjeagmd7a4pok52qdcz3g=s88-c-k-c0x00ffffff-no-rj""","group-title=""03_argentina""",el12tv,https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=gbbmbqilzxu
"channel-id=""el12tv""","tvg-id=""el12tv""","tvg-logo=""https://yt3.ggpht.com/ytc/akedolsufi-aazn3zasfws79wwjeagmd7a4pok52qdcz3g=s88-c-k-c0x00ffffff-no-rj""","group-title=""03_argentina""",el12tv,https://qwe00.herokuapp.com/iptv-query?streaming-ip=https://www.youtube.com/watch?v=gbbmbqilzxu
"channel-id=""canalcosta""","tvg-id=""canalcosta""","tvg-logo=""https://graph.facebook.com/canalcosta/picture?width=200&height=200""","group-title=""04_otros""",canalcosta,https://5d8d85cf2c308.streamlock.net:1936/live/wxp6yt/playlist.m3u8
"channel-id=""canalcosta""","tvg-id=""canalcosta""","tvg-logo=""https://graph.facebook.com/canalcosta/picture?width=200&height=200""","group-title=""04_otros""",canalcosta,https://5d8d85cf2c308.streamlock.net:1936/live/wxp6yt/playlist.m3u8
"channel-id=""distritotv""","tvg-id=""distritotv""","tvg-logo=""https://graph.facebook.com/2004860103163343/picture?width=200&height=200""","group-title=""04_otros""",distritotv,https://cdn01.yowi.tv/kqrsda7gdb/master.m3u8
"channel-id=""distritotv""","tvg-id=""distritotv""","tvg-logo=""https://graph.facebook.com/2004860103163343/picture?width=200&height=200""","group-title=""04_otros""",distritotv,https://cdn01.yowi.tv/kqrsda7gdb/master.m3u8
"channel-id=""mijas3.40""","tvg-id=""mijas3.40""","tvg-logo=""https://graph.facebook.com/mijascomunicacion/picture?width=200&height=200""","group-title=""04_otros""",mijas3.40,https://d1o1m0b8hn74yt.cloudfront.net/out/v1/dcd3c3ade6994cc9ba1f6e534ff4d1e8/index.m3u8
"channel-id=""mijas3.40""","tvg-id=""mijas3.40""","tvg-logo=""https://graph.facebook.com/mijascomunicacion/picture?width=200&height=200""","group-title=""04_otros""",mijas3.40,https://d1o1m0b8hn74yt.cloudfront.net/out/v1/dcd3c3ade6994cc9ba1f6e534ff4d1e8/index.m3u8
"channel-id=""telemadrid""","tvg-id=""telemadrid""","tvg-logo=""https://graph.facebook.com/telemadrid/picture?width=200&height=200""","group-title=""04_otros""",telemadrid,https://telemadridhls2-live-hls.secure2.footprint.net/egress/chandler/telemadrid/telemadrid_1/index.m3u8
"channel-id=""telemadrid""","tvg-id=""telemadrid""","tvg-logo=""https://graph.facebook.com/telemadrid/picture?width=200&height=200""","group-title=""04_otros""",telemadrid,https://telemadridhls2-live-hls.secure2.footprint.net/egress/chandler/telemadrid/telemadrid_1/index.m3u8
"channel-id=""pluto-60218baa464ef900073168c1""","tvg-id=""es60218baa464ef900073168c1""","tvg-logo=""https://images.pluto.tv/channels/60218baa464ef900073168c1/colorlogopng.png""","group-title=""06_variedades""",empeños a lo bestia_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60218baa464ef900073168c1/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-60218baa464ef900073168c1""","tvg-id=""es60218baa464ef900073168c1""","tvg-logo=""https://images.pluto.tv/channels/60218baa464ef900073168c1/colorlogopng.png""","group-title=""06_variedades""",empeños a lo bestia_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60218baa464ef900073168c1/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-60218baa464ef900073168c1""","tvg-id=""es60218baa464ef900073168c1""","tvg-logo=""https://images.pluto.tv/channels/60218baa464ef900073168c1/colorlogopng.png""","group-title=""06_variedades""",empeños a lo bestia_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60218baa464ef900073168c1/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-60218baa464ef900073168c1""","tvg-id=""es60218baa464ef900073168c1""","tvg-logo=""https://images.pluto.tv/channels/60218baa464ef900073168c1/colorlogopng.png""","group-title=""06_variedades""",empeños a lo bestia_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60218baa464ef900073168c1/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-60218baa464ef900073168c1""","tvg-id=""es60218baa464ef900073168c1""","tvg-logo=""https://images.pluto.tv/channels/60218baa464ef900073168c1/colorlogopng.png""","group-title=""06_variedades""",empeños a lo bestia_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60218baa464ef900073168c1/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-60218baa464ef900073168c1""","tvg-id=""es60218baa464ef900073168c1""","tvg-logo=""https://images.pluto.tv/channels/60218baa464ef900073168c1/colorlogopng.png""","group-title=""06_variedades""",empeños a lo bestia_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60218baa464ef900073168c1/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""la2""","tvg-id=""la2""","tvg-logo=""https://graph.facebook.com/la2detve/picture?width=200&height=200""","group-title=""06_variedades""",la2,https://rtvelivestreamv3.akamaized.net/rtvesec/la2_bkp_dvr.m3u8
"channel-id=""la2""","tvg-id=""la2""","tvg-logo=""https://graph.facebook.com/la2detve/picture?width=200&height=200""","group-title=""06_variedades""",la2,https://rtvelivestreamv3.akamaized.net/rtvesec/la2_bkp_dvr.m3u8
"channel-id=""pluto-5dcde2f53449c50009b2b4dc""","tvg-id=""mx5dcde2f53449c50009b2b4dc""","tvg-logo=""https://images.pluto.tv/channels/5dcde2f53449c50009b2b4dc/colorlogopng.png""","group-title=""06_variedades""",pluto tv misterios_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5dcde2f53449c50009b2b4dc/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5dcde2f53449c50009b2b4dc""","tvg-id=""mx5dcde2f53449c50009b2b4dc""","tvg-logo=""https://images.pluto.tv/channels/5dcde2f53449c50009b2b4dc/colorlogopng.png""","group-title=""06_variedades""",pluto tv misterios_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5dcde2f53449c50009b2b4dc/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""307sonycomedias""","tvg-id=""307sonycomedias""","tvg-logo=""https://tv.mobistream.co.za/uploads/jpg/f4987923d8f33269cb907db688c5af96.jpg""","group-title=""07_variedades""",307sonycomedias,https://62d4f4f024504aeb8d60e3692175780b.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/samsung_sonycanalcomedias-1/playlist.m3u8
"channel-id=""307sonycomedias""","tvg-id=""307sonycomedias""","tvg-logo=""https://tv.mobistream.co.za/uploads/jpg/f4987923d8f33269cb907db688c5af96.jpg""","group-title=""07_variedades""",307sonycomedias,https://62d4f4f024504aeb8d60e3692175780b.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/samsung_sonycanalcomedias-1/playlist.m3u8
"channel-id=""307sonycomedias""","tvg-id=""307sonycomedias""","tvg-logo=""https://tv.mobistream.co.za/uploads/jpg/f4987923d8f33269cb907db688c5af96.jpg""","group-title=""07_variedades""",307sonycomedias,https://62d4f4f024504aeb8d60e3692175780b.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/samsung_sonycanalcomedias-1/playlist.m3u8
"channel-id=""307sonycomedias""","tvg-id=""307sonycomedias""","tvg-logo=""https://tv.mobistream.co.za/uploads/jpg/f4987923d8f33269cb907db688c5af96.jpg""","group-title=""07_variedades""",307sonycomedias,https://62d4f4f024504aeb8d60e3692175780b.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/samsung_sonycanalcomedias-1/playlist.m3u8
"channel-id=""pluto-5f9992c685a2a80007fa414a""","tvg-id=""mx5f9992c685a2a80007fa414a""","tvg-logo=""https://images.pluto.tv/channels/5f9992c685a2a80007fa414a/colorlogopng.png""","group-title=""07_variedades""",dog el cazarrecompensas_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5f9992c685a2a80007fa414a/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5f9992c685a2a80007fa414a""","tvg-id=""mx5f9992c685a2a80007fa414a""","tvg-logo=""https://images.pluto.tv/channels/5f9992c685a2a80007fa414a/colorlogopng.png""","group-title=""07_variedades""",dog el cazarrecompensas_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5f9992c685a2a80007fa414a/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5ebaccf1734aaf0007142c86""","tvg-id=""mx5ebaccf1734aaf0007142c86""","tvg-logo=""https://images.pluto.tv/channels/5ebaccf1734aaf0007142c86/colorlogopng.png""","group-title=""07_variedades""",failarmy_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5ebaccf1734aaf0007142c86/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5ebaccf1734aaf0007142c86""","tvg-id=""mx5ebaccf1734aaf0007142c86""","tvg-logo=""https://images.pluto.tv/channels/5ebaccf1734aaf0007142c86/colorlogopng.png""","group-title=""07_variedades""",failarmy_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5ebaccf1734aaf0007142c86/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5ebaccf1734aaf0007142c86""","tvg-id=""mx5ebaccf1734aaf0007142c86""","tvg-logo=""https://images.pluto.tv/channels/5ebaccf1734aaf0007142c86/colorlogopng.png""","group-title=""07_variedades""",failarmy_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5ebaccf1734aaf0007142c86/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5ebaccf1734aaf0007142c86""","tvg-id=""mx5ebaccf1734aaf0007142c86""","tvg-logo=""https://images.pluto.tv/channels/5ebaccf1734aaf0007142c86/colorlogopng.png""","group-title=""07_variedades""",failarmy_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5ebaccf1734aaf0007142c86/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5ebaccf1734aaf0007142c86""","tvg-id=""mx5ebaccf1734aaf0007142c86""","tvg-logo=""https://images.pluto.tv/channels/5ebaccf1734aaf0007142c86/colorlogopng.png""","group-title=""07_variedades""",failarmy_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5ebaccf1734aaf0007142c86/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-5ebaccf1734aaf0007142c86""","tvg-id=""mx5ebaccf1734aaf0007142c86""","tvg-logo=""https://images.pluto.tv/channels/5ebaccf1734aaf0007142c86/colorlogopng.png""","group-title=""07_variedades""",failarmy_mx,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/5ebaccf1734aaf0007142c86/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
"channel-id=""pluto-60dd6b1da79e4d0007309455""","tvg-id=""es60dd6b1da79e4d0007309455""","tvg-logo=""https://images.pluto.tv/channels/60dd6b1da79e4d0007309455/colorlogopng.png""","group-title=""07_variedades""",love nature_es,http://stitcher-ipv4.pluto.tv/v1/stitch/embed/hls/channel/60dd6b1da79e4d0007309455/master.m3u8?devicetype=samsung-tvplus&devicemake=samsung&devicemodel=samsung&deviceversion=unknown&appversion=unknown&devicelat=0&devicelon=0&devicednt=%7btargetopt%7d&deviceid=%7bpsid%7d&advertisingid=%7bpsid%7d&us_privacy=1yny&samsung_app_domain=%7bapp_domain%7d&samsung_app_name=%7bapp_name%7d&profilelimit=&profilefloor=&embedpartner=samsung-tvplus
